day,lat,lon,sst,ssh,sss,u_current,v_current,u_wind,v_wind,temp_0m,temp_50m,temp_100m,temp_500m,temp_1000m
21,17.0,85.0,-0.054781348,0.20457807,0.39906615,-0.36832774,2.1122122,0.8895941,0.92582196,-0.054992486,-0.17794016,0.347156,1.705048,-0.09399567
21,17.0,85.25,0.19594151,0.5768392,0.4714305,-0.48365235,2.2252917,0.861136,1.0566807,0.19559552,0.051924672,0.50837123,1.1500924,0.055781532
21,17.0,85.5,0.4387482,1.0200537,0.59448856,-0.5658923,2.2553463,0.81606245,1.1972281,0.43827164,0.44840336,0.7984069,0.48120096,0.17856865
21,17.0,85.75,0.9096034,1.4422671,0.7273294,-0.66802126,1.9576889,0.71871877,1.3080366,0.9088736,1.0237494,1.2753278,0.1427894,0.13879539
21,17.0,86.0,1.3097326,1.7968954,0.784741,-0.777259,1.5689801,0.51803136,1.3302833,1.3087876,1.5010935,1.6921326,0.06207753,-0.10630629
21,17.0,86.25,1.4974788,2.083697,0.8122317,-0.8478966,1.1475289,0.16852757,1.146907,1.4964329,1.7381208,1.9008573,0.15449426,-0.3092904
21,17.0,86.5,1.6895022,2.279722,0.89580286,-0.8834357,0.6210951,-0.17774694,0.575682,1.6883531,1.8533896,1.9778215,0.4829973,-0.1765554
21,17.0,86.75,1.8602946,2.3571968,0.9673313,-0.83907,-0.038963534,-0.17738521,-0.027133334,1.8590535,1.9036973,2.0171623,0.8606247,0.27888855
21,17.0,87.0,1.9233593,2.2815974,0.98937345,-0.69818753,-0.74822587,-0.12448599,-0.28549382,1.9220843,1.8523211,2.0137377,1.1506706,0.8158551
21,17.0,87.25,1.8493468,2.0609891,1.0104094,-0.53069305,-1.3516624,-0.17398845,-0.39250246,1.8481115,1.8410175,1.9664618,1.5103551,1.3182586
21,17.0,87.5,1.7060752,1.731778,0.948416,-0.35123163,-1.7894152,-0.29092184,-0.4705946,1.7049171,1.7644652,1.6585102,1.6688465,1.5523506
21,17.0,87.75,1.3667674,1.3303545,0.77319366,-0.16714339,-2.0394025,-0.4312882,-0.5513693,1.3657917,1.5757583,1.1698889,1.4582452,1.4604567
21,17.0,88.0,0.902266,0.89792204,0.50576293,0.03690567,-2.0252795,-0.5484645,-0.6229312,0.90154016,1.1838769,0.6383262,0.94994086,1.0847864
21,17.0,88.25,0.60262936,0.49760145,0.33651552,0.25179663,-1.7082814,-0.59789175,-0.65888196,0.60206467,0.84063756,0.3488666,0.60478693,0.72803605
21,17.0,88.5,0.5439228,0.1848362,0.297818,0.43282774,-1.2502553,-0.5543388,-0.6429779,0.5433897,0.5762886,0.23227346,0.3910686,0.44519243
21,17.0,88.75,0.6129127,-0.041019276,0.34372872,0.59023815,-0.8077652,-0.42957675,-0.58117807,0.6123425,0.4284558,0.23329562,0.27999136,0.3693342
21,17.0,89.0,0.4772953,-0.17927353,0.29249322,0.73200226,-0.37504378,-0.27414432,-0.49554306,0.47679803,0.19275501,0.12046795,0.051410276,0.36635166
21,17.0,89.25,0.29988244,-0.22149268,0.21172377,0.8591912,-0.05107834,-0.15604627,-0.41031155,0.29948056,0.052363403,0.050613225,-0.022460768,0.48056552
21,17.0,89.5,0.46460187,-0.21213728,0.18534756,0.88845724,0.06776863,-0.12096361,-0.34134609,0.46411142,0.10902829,0.11922274,0.1515988,0.7832129
21,17.0,89.75,0.4876644,-0.19043745,0.12612489,0.7915759,0.09454091,-0.1606514,-0.2953031,0.48716155,0.13226545,0.11076971,0.2273564,1.0988705
21,17.0,90.0,0.7504663,-0.15944988,0.11923674,0.6555012,0.10596351,-0.22109906,-0.27347654,0.7498221,0.28419992,0.2070935,0.39294696,1.4313802
21,17.25,85.0,-0.15827219,0.25444612,0.19513029,-0.33995324,2.2191446,1.0374331,0.84968805,-0.15842767,-0.44420058,0.3978197,1.0073373,-0.24576735
21,17.25,85.25,0.13185272,0.65370864,0.26871747,-0.3688597,2.2945611,1.0307422,1.009028,0.1315412,-0.14900984,0.5806338,0.54206705,0.0739529
21,17.25,85.5,0.55680674,1.1106417,0.41380218,-0.32265955,2.2825713,1.0107154,1.1992046,0.55626667,0.38272473,0.9274276,0.07438937,0.4076837
21,17.25,85.75,0.94540703,1.5463518,0.5576021,-0.2535458,1.9803269,0.9540637,1.3849069,0.944658,0.9812752,1.3624206,-0.13015862,0.36349186
21,17.25,86.0,1.3295825,1.9157765,0.6670077,-0.20657688,1.5957639,0.82593554,1.5247416,1.3286269,1.4981016,1.7951883,-0.041822594,0.033056587
21,17.25,86.25,1.6028677,2.219515,0.7481486,-0.21940272,1.1747608,0.53490305,1.5565884,1.6017652,1.7621872,2.0574956,0.17402013,-0.24521504
21,17.25,86.5,1.7618763,2.4308343,0.84255505,-0.21374805,0.5967232,-0.2144091,0.67640406,1.7606882,1.9069799,2.2138143,0.61572075,-0.13290976
21,17.25,86.75,1.9921849,2.4998963,0.9302282,-0.07586049,-0.13188645,0.18039335,-0.3210731,1.9908729,2.0492642,2.368324,1.2283885,0.35756975
21,17.25,87.0,1.9080057,2.4027061,0.89800084,0.08992478,-0.85708696,0.15549792,-0.40688974,1.906739,1.9491272,2.2926772,1.5246643,0.8204516
21,17.25,87.25,1.9081438,2.1582873,0.8683431,0.20736013,-1.4855355,-0.014654545,-0.4653779,1.906877,1.8491658,2.1081452,1.7209934,1.2537537
21,17.25,87.5,1.7473991,1.7914014,0.8296456,0.30305076,-1.9658642,-0.223227,-0.5515926,1.7462188,1.780306,1.8019412,1.7867769,1.5004079
21,17.25,87.75,1.5349971,1.3464001,0.7181813,0.38388014,-2.247284,-0.41673848,-0.6631864,1.533931,1.6087955,1.3979257,1.544707,1.4242797
21,17.25,88.0,0.9226279,0.86199296,0.4577006,0.5198444,-2.2629926,-0.5434712,-0.76862943,0.9218911,1.1218904,0.8529538,0.8782353,1.0210731
21,17.25,88.25,0.35798648,0.4020587,0.22580968,0.70192534,-1.9325544,-0.5607737,-0.828326,0.35755336,0.66802776,0.45212248,0.32481351,0.6994074
21,17.25,88.5,0.19029257,0.036587488,0.12439124,0.87003034,-1.4005392,-0.4540798,-0.8204486,0.18994962,0.37019944,0.19511911,0.074770786,0.5588724
21,17.25,88.75,0.035563566,-0.22535846,0.08730356,0.9958232,-0.8764633,-0.25337526,-0.7549291,0.03530384,0.10765704,-0.050652776,-0.052912273,0.5120294
21,17.25,89.0,-0.16742909,-0.3883559,0.029412083,1.1045964,-0.3929377,-0.03048023,-0.6653279,-0.16757964,-0.14568411,-0.28275895,-0.17516533,0.49981698
21,17.25,89.25,-0.15929623,-0.4488442,-0.013170655,1.2002125,-0.00325124,0.1300071,-0.5886454,-0.15945116,-0.19373785,-0.31273535,-0.10888152,0.61703795
21,17.25,89.5,0.05006695,-0.4368748,-0.05196104,1.2165229,0.1984234,0.17741756,-0.5455519,0.049799427,-0.1129962,-0.19995159,0.0623113,0.8985069
21,17.25,89.75,0.13031426,-0.39597613,-0.09980664,1.1384735,0.27120674,0.12769227,-0.5344951,0.13000359,-0.06436952,-0.095692866,0.17632501,1.2752512
21,17.25,90.0,0.3904822,-0.33918417,-0.11677162,1.0044746,0.29236853,0.048234787,-0.5388889,0.39003158,0.02585728,0.035618007,0.295334,1.6128175
21,17.5,85.0,-0.20733127,0.2632949,0.030743277,-0.21130031,2.1896818,1.0783277,0.83693624,-0.20746036,-0.5044854,0.38772103,0.33363932,-0.5879794
21,17.5,85.25,0.12989035,0.6695123,0.114453726,-0.1062289,2.246579,1.1066405,0.99593633,0.1295799,-0.1600056,0.6242636,0.04702608,-0.1409
21,17.5,85.5,0.5411126,1.1233326,0.25288245,0.05189857,2.196527,1.1386606,1.1869158,0.540581,0.3286905,0.95146245,-0.25633243,0.31226715
21,17.5,85.75,0.8320187,1.5453116,0.37155998,0.2140853,1.8833247,1.1701652,1.3737062,0.8313306,0.7941443,1.285646,-0.3891748,0.33451343
21,17.5,86.0,1.1716027,1.9011611,0.51678395,0.35386616,1.5453161,1.213414,1.5084237,1.170732,1.2684759,1.6822394,-0.15419172,0.118328825
21,17.5,86.25,1.4868002,2.2067204,0.6563427,0.4515155,1.1579185,1.3531975,1.4977105,1.48576,1.5864427,1.9823141,0.24818236,-0.011294792
21,17.5,86.5,1.6722888,2.41532,0.7556095,0.5504728,0.5342841,1.6853538,0.67980003,1.6711488,1.7995119,2.2059603,0.82504255,0.17918848
21,17.5,86.75,1.9594153,2.4612837,0.8134236,0.7106628,-0.21072039,1.0216895,-0.2335279,1.958121,1.9798795,2.4085484,1.5037563,0.58963054
21,17.5,87.0,2.0600817,2.3477204,0.7798961,0.8660953,-0.89903885,0.5288593,-0.38533106,2.0587332,1.9642143,2.3897157,1.8054333,0.92546016
21,17.5,87.25,1.7207953,2.090701,0.69730014,0.95765674,-1.5212797,0.15674388,-0.48067242,1.7196293,1.7566919,2.072684,1.6783162,1.1052468
21,17.5,87.5,1.5126204,1.7065628,0.62190187,0.9571982,-2.0054567,-0.16322339,-0.6037273,1.5115664,1.5325719,1.6549168,1.4519293,1.149856
21,17.5,87.75,1.2711974,1.243971,0.5175579,0.9274289,-2.3150377,-0.41270342,-0.7523481,1.2702732,1.2693998,1.2636397,1.1735841,1.0366914
21,17.5,88.0,0.673153,0.72652835,0.27469236,0.9516523,-2.3938808,-0.55279547,-0.88826007,0.6725503,0.76469094,0.77757555,0.58465815,0.78318226
21,17.5,88.25,0.018985884,0.22072475,0.04405522,1.0296673,-2.1095858,-0.5511598,-0.96410215,0.018735074,0.33932325,0.3951958,0.06194219,0.73708797
21,17.5,88.5,-0.15010837,-0.19462396,-0.062393885,1.171932,-1.5694165,-0.40290654,-0.9538049,-0.15026824,0.118620105,0.13441993,-0.12721804,0.88636196
21,17.5,88.75,-0.3935557,-0.4949682,-0.14389084,1.3149803,-0.97929573,-0.14854582,-0.8698819,-0.39358467,-0.15413696,-0.21282344,-0.21522187,0.9047358
21,17.5,89.0,-0.72869116,-0.6778469,-0.21077561,1.4022002,-0.42443094,0.1264453,-0.7558484,-0.7285398,-0.42020985,-0.5392021,-0.23767601,0.7905772
21,17.5,89.25,-0.6063602,-0.74744433,-0.25182593,1.4451844,0.014439251,0.32315707,-0.6633592,-0.60627466,-0.47989076,-0.64842933,-0.14990595,0.7342589
21,17.5,89.5,-0.41379854,-0.73765767,-0.3091137,1.4216608,0.27182564,0.3835169,-0.6240217,-0.4138166,-0.42070708,-0.5815796,-0.10437839,0.84301704
21,17.5,89.75,-0.2462475,-0.68500227,-0.37059632,1.2744353,0.4161894,0.32710716,-0.6338919,-0.24635567,-0.385841,-0.44486287,-0.1748003,1.0973916
21,17.5,90.0,-0.15987256,-0.60005844,-0.39969683,1.0571625,0.47359774,0.23023713,-0.6600651,-0.16002718,-0.36606893,-0.30980232,-0.254938,1.32029
21,17.75,85.0,-0.44508442,0.2520127,-0.15367356,-0.12792978,1.9744493,1.009632,0.873587,-0.44508564,-0.5468219,0.1478099,-0.38901076,-0.97251755
21,17.75,85.25,0.013948993,0.6252902,-0.047642395,0.119642265,2.041618,1.0714136,1.0076109,0.013700891,-0.19301867,0.43093634,-0.5057682,-0.50317353
21,17.75,85.5,0.40655023,1.0472645,0.090275526,0.39288318,2.0355036,1.1532545,1.1575085,0.40609097,0.21426134,0.755239,-0.6451643,-0.037088186
21,17.75,85.75,0.716575,1.4475921,0.22971039,0.61325246,1.7617446,1.2572963,1.2813181,0.71594906,0.6324201,1.1174917,-0.5623526,0.1438706
21,17.75,86.0,1.0506697,1.7785522,0.38035205,0.8126432,1.4123762,1.391283,1.3119754,1.049864,1.0355107,1.4715248,-0.19596258,0.15914536
21,17.75,86.25,1.3992296,2.0491533,0.5360553,1.0359123,1.0334018,1.5517873,1.1323184,1.3982366,1.3801265,1.7780521,0.36811003,0.33634835
21,17.75,86.5,1.6782615,2.230757,0.6321335,1.2201626,0.46483502,1.5794371,0.6129028,1.6771184,1.667057,2.0691786,1.0746793,0.73743165
21,17.75,86.75,1.8927116,2.2608476,0.64073986,1.3454779,-0.24369605,1.2272543,0.043770388,1.8914531,1.8408712,2.2863193,1.6913458,1.063522
21,17.75,87.0,1.8713399,2.131243,0.5644438,1.4634352,-0.92310643,0.7323485,-0.2719892,1.870093,1.7878194,2.2245452,1.7755027,1.1026386
21,17.75,87.25,1.4611275,1.8574883,0.4353025,1.5262297,-1.5070837,0.2782332,-0.4653749,1.4601011,1.4844906,1.7966478,1.3016486,0.89940286
21,17.75,87.5,1.1192071,1.468973,0.33786216,1.473216,-1.9517686,-0.10338603,-0.64336556,1.1183647,1.1655036,1.325642,0.87645125,0.66715187
21,17.75,87.75,0.8006875,1.0007792,0.19876786,1.4073535,-2.260107,-0.3869532,-0.8251901,0.8000163,0.7671014,0.89549994,0.5854292,0.40907064
21,17.75,88.0,0.15054043,0.47488636,-0.019346777,1.3537365,-2.3575923,-0.5425864,-0.97910017,0.15021886,0.27126,0.4761468,0.22618756,0.27721933
21,17.75,88.25,-0.35232466,-0.042175055,-0.21218419,1.326982,-2.1585603,-0.54705715,-1.0586394,-0.35237578,-0.12642819,0.11862911,-0.16232443,0.4661929
21,17.75,88.5,-0.4891304,-0.49273324,-0.31659007,1.4028898,-1.709922,-0.39695352,-1.0372479,-0.48910797,-0.321396,-0.14792146,-0.37071115,0.8412496
21,17.75,88.75,-0.7818631,-0.8318273,-0.40293196,1.5402267,-1.0958443,-0.12898594,-0.92689174,-0.7816832,-0.53719395,-0.47605988,-0.41842875,0.97064614
21,17.75,89.0,-0.9461681,-1.03091,-0.43724892,1.6598641,-0.47144198,0.16936807,-0.77309024,-0.94589984,-0.70127696,-0.7459843,-0.24454144,0.82715315
21,17.75,89.25,-0.9763442,-1.106299,-0.46896538,1.7054398,0.01951047,0.3859408,-0.6393156,-0.97605973,-0.719418,-0.86580724,-0.089884706,0.60137653
21,17.75,89.5,-0.7453998,-1.092804,-0.51809573,1.5787456,0.38867378,0.45125014,-0.5777114,-0.7452395,-0.6459816,-0.8289409,-0.17584202,0.5269175
21,17.75,89.75,-0.4090522,-1.0025761,-0.5489918,1.2598766,0.66886103,0.3869968,-0.592878,-0.4090728,-0.5537865,-0.6431464,-0.45508128,0.6760995
21,17.75,90.0,-0.21690017,-0.85908556,-0.5524436,0.9042356,0.77989,0.27487177,-0.6376999,-0.21702412,-0.50039405,-0.45108718,-0.72206205,0.83285433
21,18.0,85.0,-0.6089108,0.23541598,-0.24094419,0.07164047,1.6264824,0.85665464,0.95195746,-0.6088239,-0.4815975,-0.06141006,-1.0520703,-1.1504754
21,18.0,85.25,-0.20627625,0.5417464,-0.13817908,0.357033,1.7068164,0.94031554,1.0468285,-0.20640592,-0.17586695,0.22302307,-1.0053984,-0.70631105
21,18.0,85.5,0.1789423,0.9018017,-0.022287788,0.66409165,1.7777427,1.0519509,1.1351341,0.17860545,0.15116693,0.5378945,-0.93302023,-0.2719351
21,18.0,85.75,0.5332941,1.2626357,0.12230158,0.95694375,1.5827688,1.1883155,1.1768278,0.5327667,0.55274004,0.9318833,-0.5884363,0.0035994654
21,18.0,86.0,0.88717437,1.5546476,0.25099403,1.2293141,1.2168834,1.3332156,1.1163146,0.88645667,0.9123706,1.2492557,-0.09278016,0.1943282
21,18.0,86.25,1.1721529,1.7682971,0.3843766,1.4892131,0.8371892,1.4380368,0.89707166,1.1712818,1.2630787,1.541982,0.54746014,0.6187072
21,18.0,86.5,1.5678524,1.9062445,0.46533176,1.6951368,0.37651834,1.4022651,0.51878905,1.5667686,1.5663764,1.8579458,1.2485542,1.1717831
21,18.0,86.75,1.65337,1.9262527,0.4099479,1.7883084,-0.24066515,1.153766,0.105747245,1.6522403,1.6203746,1.9983069,1.6207598,1.3557674
21,18.0,87.0,1.4360597,1.7909681,0.28625518,1.8224952,-0.89814794,0.7629436,-0.22109352,1.4350468,1.4997085,1.8851069,1.4721893,1.1432035
21,18.0,87.25,1.1300597,1.5103401,0.12137284,1.7791067,-1.448644,0.34475583,-0.46800658,1.1292113,1.1557449,1.4136568,0.80649275,0.66132796
21,18.0,87.5,0.6148179,1.1214474,-0.012644368,1.6555548,-1.8776302,-0.028120471,-0.68277013,0.61424667,0.7553727,0.8883185,0.24486858,0.17583159
21,18.0,87.75,0.25664377,0.64382917,-0.15017532,1.5500997,-2.1822662,-0.31365994,-0.87962836,0.25626516,0.31413502,0.46281654,0.024276651,-0.22155115
21,18.0,88.0,-0.20280401,0.114581935,-0.32768852,1.4664351,-2.2612598,-0.48556572,-1.0331187,-0.20293555,-0.17898622,0.073244795,-0.12499109,-0.40487266
21,18.0,88.25,-0.6153623,-0.39935544,-0.48809743,1.438396,-2.1089804,-0.52394897,-1.1044507,-0.6152719,-0.59408593,-0.29601192,-0.38935524,-0.20751606
21,18.0,88.5,-0.7695507,-0.8614494,-0.5883085,1.4857936,-1.759638,-0.4154196,-1.0719446,-0.7693774,-0.83380926,-0.6055635,-0.60365593,0.25721917
21,18.0,88.75,-0.98233134,-1.2265359,-0.66898507,1.5862067,-1.2122136,-0.17480342,-0.9425557,-0.9820436,-0.9847648,-0.8789707,-0.5624961,0.5731284
21,18.0,89.0,-1.2380339,-1.4558015,-0.71257395,1.7349164,-0.57080376,0.12212694,-0.7441327,-1.2376087,-1.0614065,-1.0798693,-0.24480802,0.5126554
21,18.0,89.25,-1.1814969,-1.5448854,-0.7131776,1.7918853,0.07097687,0.33902624,-0.5379273,-1.181102,-0.9838736,-1.134309,0.036916588,0.25141978
21,18.0,89.5,-0.9347869,-1.4945441,-0.75000215,1.5870777,0.66153926,0.38241637,-0.42243597,-0.9345248,-0.8985003,-1.1180633,-0.19206232,0.030252025
21,18.0,89.75,-0.78392786,-1.3223315,-0.78828174,1.1840394,1.0630586,0.29295284,-0.43374422,-0.78374684,-0.8463655,-0.9923322,-0.7958018,0.013903322
21,18.0,90.0,-0.51964706,-1.0919489,-0.7845513,0.7723132,1.1925175,0.16498537,-0.5024816,-0.5196082,-0.7880541,-0.79815495,-1.2814552,0.09254157
21,18.25,85.0,-0.39412966,0.1477075,-0.24551049,0.42221838,1.3174701,0.66235656,1.0692425,-0.3941583,-0.3546293,-0.051615223,-1.3557281,-1.1985642
21,18.25,85.25,-0.19078216,0.3932953,-0.1878512,0.6327716,1.3979725,0.754485,1.1201988,-0.19092016,-0.15620156,0.17291783,-1.1860036,-0.7746516
21,18.25,85.5,0.07376296,0.69484276,-0.14252868,0.9037656,1.4774749,0.875169,1.1432339,0.07348269,0.04274405,0.39196247,-0.9638039,-0.3698739
21,18.25,85.75,0.24538876,0.9944285,-0.06677444,1.2287158,1.3056484,1.0146192,1.10856,0.24501619,0.35421768,0.6742318,-0.52224684,-0.10293713
21,18.25,86.0,0.56915486,1.2252889,0.073062874,1.4933908,0.9808159,1.146299,0.9827747,0.56860816,0.801804,1.0067312,0.16879518,0.2340094
21,18.25,86.25,0.8275152,1.3842603,0.15681976,1.6813827,0.6490038,1.2229115,0.74743503,0.82682955,1.0667173,1.1610899,0.67693543,0.64451283
21,18.25,86.5,1.0342897,1.4794513,0.16855285,1.846749,0.2792127,1.1871322,0.42407063,1.0334928,1.182208,1.2909131,0.9842885,1.0315058
21,18.25,86.75,0.97979367,1.4878583,0.06956462,1.9354842,-0.21881384,1.0095474,0.07842982,0.9790261,1.1078581,1.3356019,0.98745465,1.0354272
21,18.25,87.0,0.9533041,1.3629556,-0.0677651,1.9059032,-0.774949,0.7204435,-0.22963673,0.9525508,0.9742813,1.242415,0.7330318,0.72443366
21,18.25,87.25,0.65900445,1.1098547,-0.18698438,1.7492591,-1.2530241,0.38603374,-0.48810035,0.6584094,0.7734053,0.94139713,0.2872874,0.2927825
21,18.25,87.5,0.4070932,0.7530704,-0.30132776,1.5455619,-1.68186,0.06690554,-0.71150506,0.40663368,0.4731322,0.54545534,-0.10471469,-0.16598766
21,18.25,87.75,-0.10097547,0.29208001,-0.43715602,1.3635638,-2.0350156,-0.19848925,-0.9018139,-0.10116176,0.052301463,0.1534792,-0.28081256,-0.63997734
21,18.25,88.0,-0.42072636,-0.23284444,-0.5657401,1.2173921,-2.1819854,-0.38915303,-1.0377004,-0.42074066,-0.41838956,-0.21889319,-0.3385125,-0.95216143
21,18.25,88.25,-0.7010299,-0.75911057,-0.68986624,1.1695495,-2.0977507,-0.48441863,-1.0931226,-0.7008935,-0.8572581,-0.60115,-0.5130478,-0.8845758
21,18.25,88.5,-1.0750482,-1.2380978,-0.8360499,1.1952449,-1.7801664,-0.4539544,-1.0598768,-1.0747106,-1.2646706,-1.0412484,-0.77113307,-0.51699996
21,18.25,88.75,-1.3478572,-1.6155983,-0.93636936,1.2514799,-1.2738752,-0.27351704,-0.94303787,-1.3473729,-1.4392056,-1.3243363,-0.6145775,-0.046219893
21,18.25,89.0,-1.5230671,-1.8684655,-1.0030683,1.3665752,-0.63282895,0.0241574,-0.71887267,-1.5224886,-1.4522643,-1.4760219,-0.15316641,0.11440121
21,18.25,89.25,-1.3881928,-1.9648222,-1.0021861,1.4036188,0.15241969,0.24339972,-0.3769456,-1.3876868,-1.311286,-1.4928489,0.19468203,-0.04000935
21,18.25,89.5,-1.1678009,-1.8715729,-0.99794483,1.2355231,0.92131054,0.20163201,-0.15721443,-1.1674134,-1.1423752,-1.4252036,-0.025368528,-0.2657491
21,18.25,89.75,-1.0519547,-1.6239586,-1.0442116,0.9135966,1.4020159,0.051966324,-0.18130328,-1.0516295,-1.1009161,-1.337396,-0.75697154,-0.4286286
21,18.25,90.0,-0.8113771,-1.3121473,-1.0446141,0.5745479,1.5414058,-0.08569978,-0.29514134,-0.81118137,-1.0128968,-1.1325879,-1.2906747,-0.43431136
21,18.5,85.0,-0.3349944,-0.029524265,-0.3266669,0.718968,1.1125654,0.4652506,1.209313,-0.33505484,-0.37857875,0.032082595,-1.2269049,-1.2452046
21,18.5,85.25,-0.2050855,0.17945099,-0.3106616,0.8527137,1.150531,0.55522496,1.21689,-0.20521581,-0.3057738,0.15256593,-1.0438678,-0.88016945
21,18.5,85.5,-0.19067976,0.42723992,-0.30734912,1.095873,1.174567,0.66996366,1.1779599,-0.1908178,-0.15803562,0.2982503,-0.7379788,-0.4603257
21,18.5,85.75,-0.0201685,0.6622386,-0.27029237,1.369295,1.0515072,0.7952576,1.0772419,-0.020398252,0.14052388,0.4833107,-0.25172675,-0.15945184
21,18.5,86.0,0.3738926,0.85072726,-0.1453923,1.4988996,0.83189374,0.9052,0.90210146,0.3734509,0.60884917,0.72889996,0.45588008,0.18675527
21,18.5,86.25,0.3508539,0.981801,-0.1153166,1.5600392,0.5306762,0.96644324,0.6537054,0.3504246,0.7764248,0.71237326,0.71621686,0.4333114
21,18.5,86.5,0.36290193,1.0439535,-0.13847318,1.6537406,0.17143278,0.9487463,0.3550489,0.36246616,0.76079226,0.67371553,0.58664316,0.5961111
21,18.5,86.75,0.44326118,1.0292354,-0.21052794,1.7403843,-0.22877975,0.8388334,0.045804173,0.4427822,0.6635458,0.6734029,0.30536148,0.50446874
21,18.5,87.0,0.40958664,0.9150613,-0.3156923,1.7053351,-0.62284917,0.64911085,-0.24031225,0.40912578,0.5656662,0.63426393,0.08810382,0.22701947
21,18.5,87.25,0.30163524,0.7090792,-0.40169364,1.5362892,-0.9941952,0.4113538,-0.4912174,0.30123243,0.47271067,0.5149749,-0.029818343,-0.051743105
21,18.5,87.5,0.18581295,0.404981,-0.5057125,1.310997,-1.4131103,0.1598553,-0.7064469,0.18547241,0.2548154,0.28767917,-0.17265537,-0.396551
21,18.5,87.75,-0.27561626,-0.012526694,-0.67105925,1.0588616,-1.7969036,-0.08103317,-0.87777895,-0.27570865,-0.18391548,-0.08118063,-0.40420985,-0.9190345
21,18.5,88.0,-0.71422106,-0.50490373,-0.8405698,0.83427685,-2.0105934,-0.2951969,-0.98624295,-0.7140776,-0.7433502,-0.5429605,-0.67544764,-1.3994801
21,18.5,88.25,-1.0182849,-1.0202855,-0.93127674,0.6863742,-2.006461,-0.45959795,-1.0200818,-1.017978,-1.14732,-0.8936638,-0.8017035,-1.3999035
21,18.5,88.5,-1.3960756,-1.4994675,-1.0660679,0.6137847,-1.7347932,-0.5343476,-0.9932027,-1.3955654,-1.5492957,-1.3037087,-0.9044676,-1.0718555
21,18.5,88.75,-1.656134,-1.8773843,-1.1607685,0.61504704,-1.2718943,-0.46764234,-0.93472135,-1.6554838,-1.7082636,-1.5517532,-0.5541543,-0.5275431
21,18.5,89.0,-1.653481,-2.1410542,-1.219759,0.6564779,-0.6374362,-0.18298955,-0.7992599,-1.6528323,-1.676897,-1.6665426,0.038044423,-0.17276892
21,18.5,89.25,-1.623674,-2.2363648,-1.2363989,0.6320312,0.22405909,0.15972969,-0.13768834,-1.6230414,-1.5452267,-1.7094452,0.3774977,-0.18496908
21,18.5,89.5,-1.3826106,-2.116089,-1.2374359,0.50872594,1.0801228,-0.14236934,0.25062227,-1.3821076,-1.3637304,-1.6498086,0.23420952,-0.36787328
21,18.5,89.75,-1.182559,-1.8222822,-1.2899872,0.29820168,1.5959412,-0.33269978,0.12269351,-1.1821637,-1.257214,-1.5261868,-0.2531581,-0.5589641
21,18.5,90.0,-1.0128647,-1.4601898,-1.3338392,0.101079404,1.7325236,-0.43540722,-0.059779406,-1.0125605,-1.177754,-1.3479197,-0.6424411,-0.6621929
21,18.75,85.0,-0.6347883,-0.2673417,-0.5873024,0.8208919,0.9850946,0.28108603,1.3372085,-0.6346875,-0.7226319,-0.10303943,-1.1361942,-1.2584726
21,18.75,85.25,-0.5175942,-0.0803919,-0.55088025,0.93379587,0.9690096,0.36078146,1.3045572,-0.5175564,-0.60923326,0.028415458,-0.941805,-0.9614834
21,18.75,85.5,-0.4372945,0.11967966,-0.5267949,1.1318343,0.94701564,0.45855123,1.2093031,-0.4372999,-0.4100881,0.16220446,-0.6357397,-0.58972836
21,18.75,85.75,-0.38897845,0.30950063,-0.5393174,1.3147038,0.9251907,0.55834454,1.0527394,-0.38900986,-0.2112767,0.17547148,-0.31276512,-0.3974654
21,18.75,86.0,-0.09054208,0.4929999,-0.4330541,1.3712204,0.81463856,0.6403644,0.8412726,-0.09073398,0.21071365,0.31992644,0.3264007,-0.1311546
21,18.75,86.25,-0.01584368,0.62428343,-0.36296517,1.3794631,0.49901786,0.6883325,0.5885412,-0.016075758,0.4527855,0.33999032,0.6034294,0.07053464
21,18.75,86.5,-0.046367478,0.670128,-0.36459047,1.3921847,0.098471425,0.6927281,0.3144487,-0.04658314,0.4579642,0.26783308,0.30393425,0.15673354
21,18.75,86.75,-0.12839615,0.6323161,-0.41706428,1.4104825,-0.2512329,0.64839494,0.040398434,-0.12856771,0.35835034,0.18412648,-0.16014668,0.058530863
21,18.75,87.0,-0.09820816,0.5219611,-0.50678056,1.3578625,-0.5131455,0.5520876,-0.21831526,-0.098395936,0.2704789,0.11740673,-0.35373622,-0.12790205
21,18.75,87.25,-0.048703738,0.35259837,-0.57731843,1.2176578,-0.7692655,0.4044941,-0.45420098,-0.048918143,0.20495169,0.086011276,-0.24422975,-0.26292
21,18.75,87.5,-0.18872692,0.10530117,-0.6961507,0.9749269,-1.1224006,0.21228167,-0.65805376,-0.18886602,-0.021138357,-0.031489883,-0.24262206,-0.5368467
21,18.75,87.75,-0.5457865,-0.24569772,-0.86434555,0.64862335,-1.5141718,-0.012358309,-0.81082284,-0.5457336,-0.4425558,-0.29722553,-0.4744349,-1.0286947
21,18.75,88.0,-1.001481,-0.686643,-1.0265346,0.37177634,-1.7806432,-0.25101304,-0.8907848,-1.001183,-0.92278355,-0.6603563,-0.8072319,-1.4517113
21,18.75,88.25,-1.1936522,-1.162989,-1.1236962,0.16642535,-1.8097166,-0.4753889,-0.8945438,-1.1932508,-1.255896,-0.9558137,-0.9651532,-1.457701
